Регистровый номер;Строительный номер;IMO;MMSI;Название судна;Проект судна;Назначение судна;Формула класса;Источник данных;Место постройки;Завод постройки;Город постройки;Страна постройки;Порт приписки;Учреждение регистрации;Текущее состояние;Заложено;Дата закладки киля;Дата значительной части;Спущено на воду;Построено;Длина наибольшая теоретическая;Длина расчетная;Длина габаритная;Длина конструктивная;Ширина габаритная;Ширина конструктивная;Валовая вместимость;Чистая вместимость;Дедвейт;Грузоподъемность;Водоизмещение;Осадка;Высота борта;Надводный борт;Скорость;Тип силовой установки;Заводская модель главного двигателя;Запасы топлива;Количество движителей;Тип движителя;Численность экипажа;Спецперсонал;Число пассажиров коечные;Число пассажиров бескоечных;Общее число пассажиров;Количество лопастей;Холодильная установка;Рабочая температура;Хладагенты;Количество охлаждаемых грузовых помещений;Вместимость охлаждаемого грузового помещения;Количество наливных танков;Объём наливного танка;Суммарный объем наливных танков;Количество контейнеров;Тип контейнеров;Количество палуб;Количество переборок продольных;Количество переборок поперечных;Общее количество переборок;Водяной балласт;Подогреватели;Категория якорных цепей;Калибр якорных цепей
245488;;;;Андрей Андреевич;Syzuki F123;Маломерное, рыбопромысловое;категория 3;Речной регистр;Япония;;;;;;;;;;;01.01.1991;;;7;0;2.3;0;0;0;0;0.5;0;;1.05;0.8;;Бензиновый;YAMAHA90 AETO;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245489;1193;;;Тунец-2018;Тунец-8;Маломерное, рыбопромысловое;категория 1;Речной регистр;Приморско-Ахтарск;;;;;;;;;;;01.01.2016;;;8.1;0;2.15;0;0;0;0;0.5;0;;1.2;0.762;;Бензиновый;Suzuki DF200;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245490;;;;Касатка-641;Касатка-640;Маломерное, рыбопромысловое;категория 1;Речной регистр;Приморско-Ахтарск;;;;;;;;;;;01.01.2017;;;6.4;0;2.25;0;0;0;0;0.5;0;;1;0.578;;Бензиновый;Suzuki DF250;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245491;1303;;;КОРСАР 550;Corsair-550;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;Украина;;;;;;;;;;;01.01.2013;;;5.55;4.69;2.45;1.89;0;0;0;0;1.77;;1.3;0.42;;Бензиновый;Suzuki DF150;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
245492;-;;;Дорис-2;Амур;Маломерное, рыбопромысловое;категория 3;Речной регистр;Комсомольск-на-Амуре;;;;;;;;;;;01.01.1989;;;5.7;0;1.84;0;0;0;0;0.5;0;;0.98;0.638;;Бензиновый;Yamaha 115;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245493;338;;;Сигма;Шторм;Маломерное, рыбопромысловое;категория 1;Речной регистр;Приморско-Ахтарск;;;;;;;;;;;01.01.2020;;;8.3;0;2.5;0;0;0;0;0.5;0;;1.25;0.793;;Бензиновый;Yamaha 200;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245494;;;;ФЛЭШ/FLASH;Action-30;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;Роcсия;;;;;;;;;;;01.01.2015;;;9;0;2.5;0;0;0;0;0;3.33;;1.25;0.88;;Бензиновый;EVINRUDR DE300PXABA;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
245497;;;;Барабулька;СШМ-1;Маломерное судно для перевозки пассажиров;/категория 4;Речной регистр;г.Ленинград;;;;;;;;;;;01.01.1983;;;7.95;0;2.44;0;0;0;0;0;2.2;;1.35;0.58;;Бензиновый;YAMAHA 75;;;;1;;;;11;;;;;;;0;;0;;;;0;0;;;;;
245498;BLNA35SDG102;;;БАРСЕЛОНА / BARCELONA;BAYLINER 2655 GERA;Маломерное судно для перевозки пассажиров;категория 4;Речной регистр;США;;;;;;;;;;;01.01.2002;;;7.95;7.55;2.87;2.71;0;0;0;1.17;4.67;;1.5;0.5;;Бензиновый;Mercruiser;;;;1;;;;11;;;;;;;0;;0;;;;0;1;;;;;
245499;802;;;Тунец-750;Тунец-750;Маломерное, промысловое;/категория 1;Речной регистр;г.Приморско-Ахтарск;;;;;;;;;;;01.01.2020;;;7.5;0;2.15;0;0;0;0;0.5;0;;1.1;0.732;;Бензиновый;Yamaha 150;;;;8;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245501;;;;Рыбак 31;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр, Fleetphoto;Усть-Луга;Усть-Лужская судоверфь; Усть-Луга;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1984;;;11;10.68;3.12;3.02;0;0;0;1;11;;1.2;0.8;;Дизельный;Д-50;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245502;;;;Рыбак 32;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр, Fleetphoto;Усть-Луга;Усть-Лужская судоверфь; Усть-Луга;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1984;;;11;10.68;3.12;3.02;0;0;0;1;0;;1.2;0.8;;Дизельный;Д-50;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245503;;;;Рыбак 23;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр;;;;;;;;;;;;01.01.1987;;;11.2;10.68;3.12;3.02;0;0;0;3;8.5;;1.2;0.4;;Дизельный;Д-240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245504;;;;Рыбак 24;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр;;;;;;;;;;;;01.01.1987;;;11.2;10.68;3.12;3.02;0;0;0;3;8.5;;1.2;0.4;;Дизельный;Д-240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245505;;;;РНО-0645;102Б;Самоходное, рыболовное;Р мс 1,2;Fleetphoto, Речной регистр;Усть-Луга;Усть-Лужская судоверфь; Усть-Луга;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1991;;;11.2;10.68;3.12;3.02;0;0;0;3;11;;1.2;0.8;;Дизельный;Д-240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245506;;;;РНО-0644;102Б;Самоходное, рыболовное;Р мс 1,2;Fleetphoto, Речной регистр;Усть-Луга;Усть-Лужская судоверфь; Усть-Луга;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1991;;;11.2;10.68;3.12;3.02;0;0;0;3;11;;1.2;0.8;;Дизельный;Д-240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245510;;;;Рыбак 43;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр, Fleetphoto;;Усть-Лужская судоверфь; Усть-Луга;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1984;;;11.2;10.68;3.12;3.02;0;0;0;2;11;;1.2;0.8;;Дизельный;Д-240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245511;б/н;;;Рыбак 13;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр;;;;;;;;;;;;01.01.1988;;;11.2;10.68;3.12;3.02;0;0;0;3;8.5;;1.2;0.4;;Дизельный;Д-240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245538;;;;Р 79-71 НТ;102Б;Самоходное, рыболовное;Р мс 1,2;Fleetphoto, Речной регистр;;(Rus); (Россия);;(Россия)  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1996;;;11;0;3.12;0;0;0;0;0;0;;1.8;0.8;;Дизельный;Д-245;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245539;;;;Р 79-68 НТ;102Б;Самоходное, рыболовное;Р мс 1,2;Fleetphoto, Речной регистр;;(Rus); (Россия);;(Россия)  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1996;;;11;0;3.12;0;0;0;0;0;0;;1.8;0.8;;Дизельный;Д-245;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245540;;;;Рыбак 15;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр, Fleetphoto;;(Rus); (Россия);;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1993;;;11;10.68;3.12;3.02;0;0;0;3;8.5;;1.2;0.4;;Дизельный;Д-240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245541;;;;Рыбак 20;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр, Fleetphoto;;(Rus); (Россия);;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1993;;;11;10.68;3.12;3.02;0;0;0;3;8.5;;1.2;0.4;;Дизельный;Д240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245552;;;;Сойма-30;Б/проекта;Самоходное, рыболовное;4;Речной регистр;;;;;;;;;;;;01.01.2011;;;11;0;3;0;0;0;0;0;0;;1.8;1;;Дизельный;Д-144;;;;0;;;;0;;;;;;;0;;0;;;;0;1;;;;;
245553;;;;Сойма-29;Б/проекта;Самоходное, рыболовное;4;Речной регистр;;;;;;;;;;;;01.01.2011;;;11;0;3;0;0;0;0;0;0;;1.8;1;;Дизельный;Д-144;;;;0;;;;0;;;;;;;0;;0;;;;0;1;;;;;
245561;;;;Рыбак 69;ЛПТ-7;Самоходное рыбопромысловое;5;Речной регистр;Свирицкий порт, Свирица;;;;;;;;;;;01.01.1978;;;1.6;6.8;7.2;1.45;0;0;0;0.7;1.9;;0.85;0.43;;Бензиновый;Л-6;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245565;44;;;А101;Камчатка;Самоходное, рыболовное;4;Речной регистр;Псков;;;;;;;;;;;01.01.2015;;;8;0;2;0;0;0;0;1.7;2.45;;0.85;0.6;;Бензиновый;Suzuki;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245566;;;;А111;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр, Fleetphoto;Усть-Луга;Усть-Лужская судоверфь; Усть-Луга;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1978;;;11;10.68;3.12;3.02;0;0;0;3;11;;1.2;0.4;;Дизельный;4ЧСП 10,5/13;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245567;;;;А112;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр, Fleetphoto;Усть-Луга;Усть-Лужская судоверфь; Усть-Луга;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1978;;;11;10.68;3.12;3.02;0;0;0;3;11;;1.2;0.4;;Дизельный;4ЧСП 10,5/13;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245570;б/н;;;Рыбак 64;Камчатка;Самоходное, рыболовное;4;Речной регистр;Псков;;;;;;;;;;;01.01.2012;;;8;0;2;0;0;0;0;0;0;;0.85;0.6;;Бензиновый;Sea pro T40;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245574;406535;;;Рыбак 421;Прогресс 4;Моторная лодка, рыбопромысловое;4;Речной регистр;;;;;;;;;;;;01.01.1980;;;4.67;0;1.7;0;0;0;0;0.47;0.9;;0.68;0.28;;Бензиновый;Evinrude 30 BE30 ELСО;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245578;;;;ОНФИМ;LG750HD;Маломерное, перевозка пассажиров;4;Речной регистр;Changzhou, КНР;;;;;;;;;;;01.01.2013;;;7.5;6.78;2.2;2.2;0;0;0;0;2.7;;1.02;0.6;;Бензиновый;Suzuki;;;;1;;;;11;;;;;;;0;;0;;;;0;2;;;;;
245585;CIN:RU-ASTRT001Н313;;;Ветерок;RT29;Маломерное, катамаран, перевозка пассажиров;Р мс 0,6;Речной регистр, Fleetphoto;Сима, Владимирская область;ООО «Компания АСТЕР»; Сима;;Калининград  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;10.23;9.08;3.03;2.76;0;0;0;0;3.99;;1.08;0.6;;Бензиновый;Mercury (подвесной мотор);;;;1;;;;11;;;;;;;0;;0;;;;0;6;;;;;
245586;;;;Феникс-7;1394А;Маломерное, перевозка пассажиров;Р мс 0,6 3,0/1,5;Речной регистр, Fleetphoto;1 судоверфь ВМФ СССР;1-я судостроительная верфь ВМФ СССР; Сочи;;Калининград  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1991;;;11;10.51;3;3;25.87;0;0;0;7.41;;1.35;0.75;;Дизельный;ОМ123;;;;2;;;;10;;;;;;;0;;0;;;;0;4;;;;;
245587;00173АЦ;;;"""Касатка 1"" КД-0299";Касатка 520;Моторная лодка, рыбопромысловое;Р мс 0,6 2,0/1,5;Речной регистр;Приморско-Ахтарск;;;;;;;;;;;01.01.2017;;;5.2;0;1.8;0;0;0;0;0.6;0.8;;0.9;0.6;;Бензиновый;Yamaha Е115АЕТ (подвесной);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245589;LV-BOFJ6257А717;;;Амбер-3;Amber 600/240;Моторная лодка, рыбопромысловое;3;Речной регистр;Латвия;;;;;;;;;;;01.01.2017;;;5.98;0;2.58;0;0;0;0;1.2;2.26;;0.92;0.66;;Бензиновый;Ямаха F100AET (подвесной);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245592;RUWEB53008Н615;;;Вельбот-53 КД-0308;Вельбот 53;Моторная лодка, рыбопромысловое;Р мс 0,6 2,0/1,5;Речной регистр;Никольское;;;;;;;;;;;01.01.2016;;;5.52;0;1.95;0;0;0;0;0.55;0.97;;0.85;0.3;;Бензиновый;Mercury F115 (подвесной мотор);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245601;;;;Рыбак 67;102Б;Самоходное, рыболовное;Р мс 1,2;Речной регистр;;;;;;;;;;;;01.01.1986;;;11;10.68;3.12;3.02;0;0;0;1;11;;1.2;0.66;;Дизельный;Д-240;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
245604;;;;ЛПТ-173;27127 (ЛПТ-9);Самоходное, рыбопромысловое;4;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1993;;;9;8.5;2.53;2.43;14.3;0;0;1.6;5.1;;0.98;0.45;;Дизельный;4ЧСП 8,5/11;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
245605;;;;ЛПТ-168;27127 (ЛПТ-9);Самоходное, рыбопромысловое;4;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1993;;;9;8.5;2.53;2.43;14.3;0;0;1.6;5.1;;0.98;0.45;;Дизельный;4ЧСП 8,5/11;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
245606;RNK541781697;;;ЕВА;RINKER FIESTA VEE240;Маломерное судно, перевозка пассажиров;3;Речной регистр;США;;;;;;;;;;;01.01.1997;;;8.29;0;2.55;0;0;0;0;0;0;;1.33;0.8;;Бензиновый;GENERAL MOTORS 4.3LG;;;;1;;;;8;;;;;;;0;;0;;;;0;0;;;;;
245608;;;;ЛПТ-0289;б/п;Моторная лодка, рыбопромысловое;4;Речной регистр;Свирица;;;;;;;;;;;01.01.2000;;;9;8.5;2.6;2.47;0;0;0;0.7;5.1;;0.9;0.6;;Бензиновый;Mersedes;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245609;226;;;ЛПТ-226;27127;Моторная лодка, рыбопромысловое;4;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1992;;;9;8.5;2.53;2.43;14.3;0;0;2.5;5.1;;0.98;0.45;;Дизельный;ДТ37 (4Ч10,5/12);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245610;;;;БОТ-9678;СШАМ-51;Моторная лодка, рыбопромысловое;4;Речной регистр;Ленинград;;;;;;;;;;;01.01.1980;;;9;8.6;2.9;2.83;17.83;0;4.6;3;5.76;;1.25;0.64;;Бензиновый;4ЧСП8,5/11;;;;0;;;;20;;;;;;;0;;0;;;;0;0;;;;;
245612;;;;ЛПТ-9145;б/п;Моторная лодка, рыбопромысловое;5;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1993;;;9;8.78;2.4;2.35;0;0;0;0;1.2;;1;0.54;;Бензиновый;ВАЗ-21011 (4Ч8/7,9);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245613;003266;;;Рыбак 86;Казанка-5М4;Самоходное, рыбопромысловое;5;Речной регистр;Лениногорск;;;;;;;;;;;01.01.1993;;;4.6;0;1.6;0;0;0;0;0.4;0.6;;0.72;0.55;;Бензиновый;HONDA BF30DU-SHGV (подвесной);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245614;129734;;;Рыбак-87;Казанка-5М1;Самоходное, рыбопромысловое;5;Речной регистр;Лениногорск;;;;;;;;;;;01.01.1978;;;4.5;0;1.6;0;0;0;0;0.4;0.6;;0.72;0.55;;Бензиновый;SUZUKI DT30RS (подвесной);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245620;10;;;Нептун-10;Nep23;Маломерное СВП. Перевозка не более одиннадцати пассажиров.;Рмс1,2/1,2СВП;Речной регистр, Fleetphoto;"ООО ""Ховеркрафт"", Подпорожье";"ООО «Судостроительная компания ""Нептун"" / ""Ховеркрафт""»"; Подпорожье;;Якутск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2017;;;11.88;11.7;4.68;1.9;33.1;0;2.18;0;5.77;;0.75;0.44;;Дизельный;Cummins ISF2,8s 318T;;;;1;;;;11;;;;;;;0;;0;;;;0;6;;;;;
245621;11;;273391260;Полярник;Nep23;Пассажирское амфибийное судно на воздушной подушке;Р1,2/1,2СВП;Речной регистр, Fleetphoto;"ООО ""Ховеркрафт"", Подпорожье";"ООО «Судостроительная компания ""Нептун"" / ""Ховеркрафт""»"; Подпорожье;;Котлас  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2017;;;11.88;11.7;4.68;1.9;33.1;0;2.18;0;5.77;;0.75;0.44;;Дизельный;FTP S30ENT29C29;;;;2;;;;18;;;;;;;0;;0;;;;0;6;;;;;
245622;273399250;;273399250;Онега;Nep23GpPasML;Маломерное грузопассажирское судно на воздушной подушке;3;Речной регистр, Fleetphoto;"ООО ""Ховеркрафт"", Подпорожье";"ООО «Судостроительная компания ""Нептун"" / ""Ховеркрафт""»"; Подпорожье;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2017;;;11.88;11.7;4.68;1.9;0;0;0;1.25;6;;0.75;0.42;;Дизельный;Cummins ISF 2,8S;;;;2;;;;6;;;;;;;0;;0;;;;0;7;;;;;
245623;19;;;Марина;120мс;Амфибийный катер на воздушной подушке, пассажирское;Категория 3;Речной регистр;Подпорожье;;;;;;;;;;;01.01.2017;;;9.99;9.08;4.3;1.9;0;0;2.4;1.12;2.4;;0.65;0.38;;Дизельный;Cammins ISF 2,8Ы3129N003;;;;1;;;;11;;;;;;;0;;0;;;;0;5;;;;;
245624;;;;ЛПТ-8988;СШАМ-51;Моторная лодка, рыбопромысловое;4;Речной регистр;Ленинград;;;;;;;;;;;01.01.1983;;;9;8.6;2.25;2.2;0;0;0;3;5.76;;1.1;0.64;;Бензиновый;4ЧСП 8,5/11;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245625;;;;ЛПТ-7317;27127;Моторная лодка, рыбопромысловое;4;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1996;;;9;8.5;2.53;2.43;0;0;0;2.5;5.1;;0.98;0.54;;Бензиновый;4ЧСП8,5/11;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245626;255;;;ЛПТ-255;27127;Моторная лодка, рыбопромысловое;4;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1989;;;9;8.5;2.53;2.43;14.3;0;0;2.5;5.1;;0.98;0.54;;Дизельный;Д21А (2Ч10,5/12);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245627;55;;;ЛПТ-55;27127;Моторная лодка, рыбопромысловое;4;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1987;;;9;8.5;2.53;2.43;14.3;0;0;2.5;5.1;;0.98;0.54;;Дизельный;4ЧСП 8,5/11;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245628;254;;;ЛПТ-254;27127;Моторная лодка, рыбопромысловое;4;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1999;;;9;8.5;2.53;2.43;14.3;0;0;2.5;5.1;;0.98;0.54;;Дизельный;Д21А (2Ч10,5/12);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245629;74;;;ЛПТ-74;27127;Моторная лодка, рыбопромысловое;4;Речной регистр;Новая Ладога;;;;;;;;;;;01.01.1989;;;9;8.5;2.53;2.43;14.3;0;0;2.5;5.1;;0.98;0.54;;Дизельный;Д21А (2Ч10,5/12);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245632;;;;Васильич;455 Coast Runner;Маломерное, перевозка пассажиров;4;Речной регистр;Воронеж;;;;;;;;;;;01.01.2009;;;4.53;0;1.87;0;0;0;0;0.57;0;;1.07;0.45;;Бензиновый;MERCURY 50 (подвесной);;;;1;;;;4;;;;;;;0;;0;;;;0;0;;;;;
245633;RUWEB53001А615;;;"""Касатка 33"" КД-0311";Вельбот 53;Моторная лодка, рыбопромысловое;Р мс 0,6 2,0/1,5;Речной регистр;Никольское;;;;;;;;;;;01.01.2015;;;5.52;0;1.95;0;0;0;0;0.55;0.97;;0.85;0.3;;Бензиновый;Suzuki Df100 (подвесной мотор);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245634;RUWEB43007C716;;;"""Тунец"" КД-0313";Вельбот 43;Моторная лодка, рыбопромысловое;Р мс 0,6 2,0/1,5;Речной регистр;Никольское;;;;;;;;;;;01.01.2017;;;4.49;0;1.68;0;0;0;0;0.4;0.57;;0.63;0.3;;Бензиновый;Honda BF10 D4 (подвесной);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245635;AU-TRX11921M115;;;Лев 03 КД-0315;Quintrex475 Coast Runner;Самоходное, рыбопромысловое;Р мс 0,6 2,0/1,5;Речной регистр;Воронеж;;;;;;;;;;;01.01.2015;;;4.85;0;1.9;0;0;0;0.61;0.61;0.89;;0.975;0.57;;Бензиновый;YAMAHA F70AET;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
245636;AU-TRX12021M615;;;Любек КД-0314;Quintrex475 Coast Runner;Самоходное, рыбопромысловое;Р мс 0,6 2,0/1,5;Речной регистр;Воронеж;;;;;;;;;;;01.01.2016;;;4.85;0;1.9;0;0;0;0.61;0.61;0.89;;0.975;0.57;;Бензиновый;YAMAHA (подвесной);;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
