Регистровый номер;Строительный номер;IMO;MMSI;Название судна;Проект судна;Назначение судна;Формула класса;Источник данных;Место постройки;Завод постройки;Город постройки;Страна постройки;Порт приписки;Учреждение регистрации;Текущее состояние;Заложено;Дата закладки киля;Дата значительной части;Спущено на воду;Построено;Длина наибольшая теоретическая;Длина расчетная;Длина габаритная;Длина конструктивная;Ширина габаритная;Ширина конструктивная;Валовая вместимость;Чистая вместимость;Дедвейт;Грузоподъемность;Водоизмещение;Осадка;Высота борта;Надводный борт;Скорость;Тип силовой установки;Заводская модель главного двигателя;Запасы топлива;Количество движителей;Тип движителя;Численность экипажа;Спецперсонал;Число пассажиров коечные;Число пассажиров бескоечных;Общее число пассажиров;Количество лопастей;Холодильная установка;Рабочая температура;Хладагенты;Количество охлаждаемых грузовых помещений;Вместимость охлаждаемого грузового помещения;Количество наливных танков;Объём наливного танка;Суммарный объем наливных танков;Количество контейнеров;Тип контейнеров;Количество палуб;Количество переборок продольных;Количество переборок поперечных;Общее количество переборок;Водяной балласт;Подогреватели;Категория якорных цепей;Калибр якорных цепей
304209;00005;;;понтон 12 м, стр.№00005;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304210;00006;;;понтон 12 м, стр.№00006;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304211;00007;;;понтон 12 м, стр.№00007;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304212;00008;;;понтон 12 м, стр.№00008;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304213;00009;;;понтон 12 м, стр.№00009;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304214;00010;;;понтон 12 м, стр.№00010;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304215;00011;;;понтон 12 м, стр.№00011;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304217;501012;;;501012;ТФРП.501;Плавучий объект, плавучий причал;Р1,2 I;Речной регистр, Fleetphoto;г. Москва;ООО «Пермская судоверфь»; Пермь;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;01.01.2023;;;01.10.2023;01.01.2024;;;16.15;9.73;13;9.73;475.85;0;20.12;0;88.14;;2.3;1.035;;;;;;;1;;;;42;;;;;;;0;;0;;;;2;2;;;;;
304218;501013;;;501013;ТФРП.501;Плавучий объект, плавучий причал;Р1,2 I;Речной регистр, Fleetphoto;г. Москва;ООО «Пермская судоверфь»; Пермь;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;01.01.2023;;;01.10.2023;01.01.2024;;;16.15;9.73;13;9.73;475.85;0;20.12;0;88.14;;2.3;1.035;;;;;;;1;;;;42;;;;;;;0;;0;;;;2;2;;;;;
304219;502007;;;502007;ТФРП.502;Плавучий объект, плавучий причал;Р1,2 I;Речной регистр, Fleetphoto;г. Москва;ООО «Пермская судоверфь»; Пермь;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;;;;01.07.2023;01.01.2024;;;20.29;14.54;17.49;14.54;698.97;0;14.88;0;115;;2.4;0.946;;;;;;;1;;;;80;;;;;;;0;;0;;;;4;0;;;;;
304221;502010;;;502010;ТФРП.502;Плавучий объект, плавучий причал;Р1,2 I;Речной регистр, Fleetphoto;г. Москва;ООО «Пермская судоверфь»; Пермь;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;01.01.2023;;;01.10.2023;01.01.2024;;;20.29;14.54;17.49;14.54;698.97;0;14.88;0;115;;2.4;0.946;;;;;;;1;;;;80;;;;;;;0;;0;;;;0;4;;;;;
304224;;;;Б4;б/н;Дебаркадер. Плавучий причал;Р1,2 IV;Речной регистр;г. Тверь;;;;;;;;;;;01.01.2012;;;36.9;36.9;25.4;25.4;121.7;0;0;0;0;;0.86;0.53;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
304225;;;;Б5;б/н;Дебаркадер. Плавучий причал;Р1,2 IV;Речной регистр;г. Тверь;;;;;;;;;;;01.01.2012;;;48.4;48.4;25.4;25.4;147.2;0;0;0;0;;0.86;0.53;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
304230;;;;Причал-понтон;SW /11-563;Плавучий объект, причал катамаранного типа для швартовки судов и посадки-высадки пассажиров;Р1,2IV;Речной регистр;г. Кимры;;;;;;;;;;;01.01.2003;;;15.56;13.8;5.22;1.7;69;0;5;5;22.69;;1.52;0.772;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
304234;00015;;;понтон 12 м, стр.№00015;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304235;00016;;;понтон 12 м, стр.№00016;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304236;00017;;;понтон 12 м, стр.№00017;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304237;00018;;;понтон 12 м, стр.№00018;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304253;1;;;Причал 1;ПР02;Дебаркадер. Плавучий причал;Р1,2 I;Речной регистр;Ярославская область, Тутаев;;;;;;;;;;;01.01.2024;;;20.36;20;20.77;20.5;323.5;0;28.75;28.75;49.96;;1.2;0.64;;;;;;;0;;;;50;;;;;;;0;;0;;;;0;0;;;;;
304254;2;;;Причал 2;ПР02;Дебаркадер. Плавучий причал;Р1,2 I;Речной регистр;Ярославская область, Тутаев;;;;;;;;;;;01.01.2024;;;20.36;20;20.77;20.5;323.5;0;28.75;28.75;49.96;;1.2;0.64;;;;;;;0;;;;50;;;;;;;0;;0;;;;0;0;;;;;
304255;1;;;ПП65-01;ПР05;Дебаркадер. Плавучий причал;Р1,2 I;Речной регистр;Ярославская область, Тутаев;;;;;;;;;;;01.01.2024;;;65.5;65.5;2.92;2.5;159;0;4.8;0;21;;0.8;0.65;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
304258;00019;;;понтон 12 м, стр.№00019;19.ПППМС22-90-00;Плавучий объект, установленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304259;00020;;;понтон 12 м, стр.№00020;19.ПППМС22-90-00;Плавучий объект, установленный у берега, понтон причальный длоя швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304260;00021;;;понтон 12 м, стр.№00021;19.ПППМС22-90-00;Плавучий объект, установвленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304261;00022;;;понтон 12 м, стр.№00022;19.ПППМС22-90-00;Плавучий объект, установленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304262;00023;;;понтон 12 м, стр.№00023;19.ПППМС22-90-00;Плавучий объект, установленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304263;2;;;ПП65-02;ПР05;Дебаркадер. Плавучий причал;Р1,2 I;Речной регистр;Ярославская область, Тутаев;;;;;;;;;;;01.01.2024;;;65.5;65.5;2.92;2.5;159;0;4.8;0;21;;0.8;0.65;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
304264;1;;;ПП40-01;ПР04;Дебаркадер. Плавучий причал;Р1,2 I;Речной регистр;Ярославская область, Тутаев;;;;;;;;;;;01.01.2024;;;40.4;40;5.3;4;112;0;4.8;28.75;21.81;;0.8;0.57;;;;;;;0;;;;40;;;;;;;0;;0;;;;0;0;;;;;
304265;2;;;ПП40-02;ПР04;Дебаркадер. Плавучий причал;Р1,2 I;Речной регистр;Ярославская область, Тутаев;;;;;;;;;;;01.01.2024;;;40.4;40;5.3;4;112;0;4.8;28.75;21.81;;0.8;0.57;;;;;;;0;;;;40;;;;;;;0;;0;;;;0;0;;;;;
304266;1;;;ПП140-01;ПР03;Дебаркадер. Плавучий причал;Р1,2 I;Речной регистр;Ярославская область, Тутаев;;;;;;;;;;;01.01.2024;;;140.7;140.5;5.3;4;787.8;0;12;0;108.3;;1.6;1.34;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
304267;2;;;ПП140-02;ПР03;Дебаркадер. Плавучий причал;Р1,2 I;Речной регистр;Ярославская область, Тутаев;;;;;;;;;;;01.01.2024;;;140.7;140.5;5.3;4;787.8;0;12;0;108.3;;1.6;1.34;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
304268;00024;;;понтон 12 м, стр.№00024;19.ПППМС22-90-00;Плавучий объект, устанрвленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304269;00025;;;понтон 12 м, стр.№00025;19.ПППМС22-90-00;Плавучий объект, установленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304270;00026;;;понтон 12 м, стр.№00026;19.ПППМС22-90-00;Плавучий объект, установленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304271;00027;;;понтон 12 м, стр.№00027;19.ПППМС22-90-00;Плавучий объект, установленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304272;00028;;;понтон 12 м, стр.№00028;19.ПППМС22-90-00;Плавучий объект, установленный у берега, понтон причальный для швартовки маломерных судов;О2,0 IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304276;00032;;;понтон 12 м, стр.№00032;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304277;00033;;;понтон 12 м, стр.№00033;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304278;00034;;;понтон 12 м, стр.№00034;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304279;00035;;;понтон 12 м, стр.№00035;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304280;00036;;;понтон 12 м, стр.№00036;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304296;00037;;;понтон 12 м, стр.№00037;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304297;00044;;;понтон 12 м, стр.№00044;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304298;00045;;;понтон 12 м, стр.№00045;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304299;00046;;;понтон 12 м, стр.№00046;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304300;00047;;;понтон 12 м, стр.№00047;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304301;00048;;;понтон 12 м, стр.№00048;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
304302;00049;;;понтон 12 м, стр.№00049;19.ПППМС22-90-00;Плавучий объект, понтон;Р1,2IV;Речной регистр;Москва;;;;;;;;;;;01.01.2024;;;12;11.64;2.4;2.4;16;0;0.8;0;17.3;;1.2;0.61;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
305001;9;;;Остров-2;Причальный понтон;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305002;8;;;Остров-3;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305003;7;;;Остров-4;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305004;6;;;Остров-5;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305005;10;;;Остров-6;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305006;4;;;Остров-7;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305007;3;;;Остров-8;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305008;2;;;Остров-9;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305009;1;;;Остров-10;РЕГК.111025/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2013;;;19.5;18;5;4.8;2.8;0;6.5;6.5;16.5;;0.95;0.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305013;01;;;Остров-11;РЕГК.111119/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18;5;4.8;2.8;0;6.5;6.5;15.8;;0.95;0.43;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305014;02;;;Остров-12;Причальный понтон;Плавучий объект(причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18.2;5;5;2.8;0;6.5;6.5;15.8;;0.95;0.43;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305015;03;;;Остров-13;Причальный понтон;Плавучий объект(причал);Р 1,2 IV;Речной регистр, Fleetphoto;Выборг;Выборгский судостроительный завод; Выборг;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18.2;5;5;29.4;0;6.5;6.5;15.8;;0.95;0.43;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305016;001;;;Остров-14;РЕГК.111119/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Екатеринбург;ООО «Причал-Урал»; Екатеринбург;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18;5;4.8;2.8;0;6.5;6.5;15.5;;0.95;0.45;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305017;002;;;Остров-15;РЕГК.111119/Остров100;Плавучий объект (причал);Р1,2 IV;Fleetphoto, Речной регистр;Екатеринбург;ООО «Причал-Урал»; Екатеринбург;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18;5;4.8;2.8;0;6.5;6.5;15.5;;0.95;0.45;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305018;003;;;Остров-16;РЕГК.111119/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Екатеринбург;ООО «Причал-Урал»; Екатеринбург;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18;5;4.8;2.8;0;6.5;6.5;15.5;;0.95;0.45;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305019;217;;;Остров-17;РЕГК.111119/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Сретинский СРЗ;Сретенский судостроительный завод; Сретенск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18;5;4.8;2.8;0;6.5;6.5;15.8;;0.95;0.43;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305020;218;;;Остров-18;РЕГК.111119/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Сретинский СРЗ;Сретенский судостроительный завод; Сретенск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18;5;4.8;2.8;0;6.5;6.5;15.8;;0.95;0.43;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305021;215;;;Остров-19;РЕГК.111119/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Сретинский СРЗ;Сретенский судостроительный завод; Сретенск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18;5;4.8;2.8;0;6.5;6.5;15.8;;0.95;0.43;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305022;216;;;Остров-20;РЕГК.111119/Остров100;Плавучий объект (причал);Р 1,2 IV;Речной регистр, Fleetphoto;Сретенский СРЗ;Сретенский судостроительный завод; Сретенск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;19.5;18;5;4.8;2.8;0;6.5;6.5;15.8;;0.95;0.43;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
305024;1;;;ПП-03;РЕГК.111048;Плавучий причал;Р 1,2 IV;Речной регистр, Fleetphoto;Омский ССРЗ,Омск;ООО «Омский судоремонтно-судостроительный завод»; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2016;;;60.11;59.95;12.16;12;1242.4;0;0;0;120.6;;2.1;1.88;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
305205;3;;;НМ через р. Охогр-Игол;РЕГК.111712.ПМП;Наплавной (понтонный) мост;Р 1,2 III;Речной регистр;ООО Ермаковская транспортная компания, р. Охогр-Игол;;;;;;;;;;;01.01.2020;;;54.4;54.4;8.09;8.09;280.2;0;60;60;0;;0.76;0.26;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
305206;1;;;НМ через р. Ивана Степановича;РЕГК.111713.ПМП;Наплавной (понтонный) мост;Р 1,2 III;Речной регистр;ООО Ермаковская транспортная компания, р.Ивана Степановича;;;;;;;;;;;01.01.2020;;;102.5;102.5;8.09;8.09;523.6;0;60;60;0;;0.76;0.26;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
305227;1;;;ЯНАО-01;РЕГК.123;Причальный понтон для обслуживания пассажирских судов;Р 1,2 IV;Речной регистр, Fleetphoto;ООО ПКФ Техметторг, Омск;"ООО «ПКФ ""Техметторг""»"; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2020;;;30;25;8.16;8;433;0;5;5;50.8;;2.25;1.98;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
305228;2;;;ЯНАО-02;РЕГК.123;Причальный понтон для обслуживания пассажирских судов;Р 1,2 IV;Речной регистр, Fleetphoto;"ООО ""ПКФ ""Техметторг"" г.Омск";"ООО «ПКФ ""Техметторг""»"; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2020;;;30;25;8.16;8;433;0;5;5;50.8;;2.25;1.98;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
305229;3;;;ЯНАО-03;РЕГК.123;Причальный понтон для обслуживания пассажирских судов;Р 1,2 IV;Речной регистр, Fleetphoto;ООО ПКФ Техметторг, Омск;"ООО «ПКФ ""Техметторг""»"; Омск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2020;;;30;25;8.16;8;433;0;5;5;50.8;;2.25;1.98;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
305277;;;;"Яхт.стоянка ""Зеленый остров""";б/п;Причальный понтон;Р 1,2 IV;Речной регистр;г.Омск;;;;;;;;;;;01.01.2017;;;150;150;75;75;311.3;0;3;0;178.5;;0.72;0.5;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
